dataset,split,scene,method,metric,value,metric_direction,geometry_gt_type,evaluation_level,mesh_file,gt_file,aligned_flag,valid_flag,source_file,note
shiny_blender_synthetic,all,coffee,base,geometry_proxy_bbox_diag,3.215523413427645,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/coffee/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,coffee,base,geometry_proxy_vertex_count_delta_from_input,-50777.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/coffee/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,coffee,rc,geometry_proxy_vertex_count,50156.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/coffee/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,coffee,rc,geometry_proxy_bbox_diag,3.2141837518307477,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/coffee/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,coffee,rc,geometry_proxy_vertex_count_delta_from_input,-49844.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/coffee/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,helmet,base,geometry_proxy_vertex_count,60619.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/helmet/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,helmet,base,geometry_proxy_bbox_diag,3.1117898624991978,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/helmet/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,helmet,base,geometry_proxy_vertex_count_delta_from_input,-39381.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/helmet/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,helmet,rc,geometry_proxy_vertex_count,60312.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/helmet/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,helmet,rc,geometry_proxy_bbox_diag,3.1134405101621865,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/helmet/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,helmet,rc,geometry_proxy_vertex_count_delta_from_input,-39688.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/helmet/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,teapot,base,geometry_proxy_vertex_count,21759.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/teapot/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,teapot,base,geometry_proxy_bbox_diag,1.7836245357420664,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/teapot/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,teapot,base,geometry_proxy_vertex_count_delta_from_input,-78241.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/teapot/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
shiny_blender_synthetic,all,teapot,rc,geometry_proxy_vertex_count,20536.0,diagnostic,image_space_gt_partial,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/shiny_blender_synthetic/teapot/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
