dataset,split,scene,method,variant,metric,value,metric_direction,geometry_gt_type,evaluation_level,mesh_file,gt_file,aligned_flag,valid_flag,source_file,note
glossy_synthetic,all,angel,rough_only,rough_only,geometry_proxy_vertex_count_delta_from_input,76446.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/angel/rough_only/seed_0/angel_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,base,base,geometry_proxy_vertex_count,72881.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/bell/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,base,base,geometry_proxy_bbox_diag,2.363923631903748,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/bell/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,base,base,geometry_proxy_vertex_count_delta_from_input,-27119.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/bell/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,rc,rc,geometry_proxy_vertex_count,75282.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/bell/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,rc,rc,geometry_proxy_bbox_diag,2.36548100361723,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/bell/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,rc,rc,geometry_proxy_vertex_count_delta_from_input,-24718.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/bell/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,wo_ref,wo_ref,geometry_proxy_vertex_count,72372.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/wo_ref/seed_0/bell_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,wo_ref,wo_ref,geometry_proxy_bbox_diag,2.363211477971693,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/wo_ref/seed_0/bell_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,wo_ref,wo_ref,geometry_proxy_vertex_count_delta_from_input,-27628.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/wo_ref/seed_0/bell_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,wo_conf,wo_conf,geometry_proxy_vertex_count,74147.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/wo_conf/seed_0/bell_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,wo_conf,wo_conf,geometry_proxy_bbox_diag,2.3640387518995896,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/wo_conf/seed_0/bell_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,wo_conf,wo_conf,geometry_proxy_vertex_count_delta_from_input,-25853.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/wo_conf/seed_0/bell_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,rough_only,rough_only,geometry_proxy_vertex_count,72595.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/rough_only/seed_0/bell_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,rough_only,rough_only,geometry_proxy_bbox_diag,2.363209222038035,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/rough_only/seed_0/bell_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,bell,rough_only,rough_only,geometry_proxy_vertex_count_delta_from_input,-27405.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/bell/rough_only/seed_0/bell_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,base,base,geometry_proxy_vertex_count,69090.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/cat/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,base,base,geometry_proxy_bbox_diag,2.5151492232977146,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/cat/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,base,base,geometry_proxy_vertex_count_delta_from_input,-30910.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/cat/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,rc,rc,geometry_proxy_vertex_count,66158.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/cat/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,rc,rc,geometry_proxy_bbox_diag,2.41639425476256,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/cat/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,rc,rc,geometry_proxy_vertex_count_delta_from_input,-33842.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/cat/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,wo_ref,wo_ref,geometry_proxy_vertex_count,67411.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/wo_ref/seed_0/cat_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,wo_ref,wo_ref,geometry_proxy_bbox_diag,2.399666656987033,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/wo_ref/seed_0/cat_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,wo_ref,wo_ref,geometry_proxy_vertex_count_delta_from_input,-32589.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/wo_ref/seed_0/cat_blender_wo_ref/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,wo_conf,wo_conf,geometry_proxy_vertex_count,64912.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/wo_conf/seed_0/cat_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,wo_conf,wo_conf,geometry_proxy_bbox_diag,2.387071753666876,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/wo_conf/seed_0/cat_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,wo_conf,wo_conf,geometry_proxy_vertex_count_delta_from_input,-35088.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/wo_conf/seed_0/cat_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,cat,rough_only,rough_only,geometry_proxy_vertex_count,66287.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/cat/rough_only/seed_0/cat_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
