dataset,dataset_label,scene,split,metric,better_direction,rc_minus_base_delta,improvement,winner,quality_tradeoff_summary
glossy_synthetic,Glossy-Syn.,cat,test,full_ssim,higher,-0.000243,-0.000243,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,cat,test,full_lpips,lower,0.00016,-0.00016,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,cat,test,reflective_psnr,higher,-0.544024,-0.544024,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,cat,test,reflective_ssim,higher,-0.001948,-0.001948,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,cat,test,reflective_lpips,lower,0.001455,-0.001455,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,train,mean_reflection_consistency,lower,-0.020893,0.020893,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,train,full_psnr,higher,0.032837,0.032837,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,train,full_ssim,higher,0.000586,0.000586,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,train,full_lpips,lower,-0.000227,0.000227,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,train,reflective_psnr,higher,0.112841,0.112841,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,train,reflective_ssim,higher,3.7e-05,3.7e-05,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,train,reflective_lpips,lower,0.000116,-0.000116,base,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,test,mean_reflection_consistency,lower,-0.030379,0.030379,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,test,full_psnr,higher,0.075318,0.075318,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,test,full_ssim,higher,0.000588,0.000588,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,test,full_lpips,lower,-0.000373,0.000373,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,test,reflective_psnr,higher,0.136302,0.136302,RC,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,test,reflective_ssim,higher,-0.000461,-0.000461,base,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,horse,test,reflective_lpips,lower,0.000302,-0.000302,base,"train: worsened=reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,train,mean_reflection_consistency,lower,-0.008841,0.008841,RC,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,train,full_psnr,higher,-0.460027,-0.460027,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,train,full_ssim,higher,-0.000375,-0.000375,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,train,full_lpips,lower,0.001237,-0.001237,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,train,reflective_psnr,higher,-0.648902,-0.648902,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,train,reflective_ssim,higher,-0.000676,-0.000676,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,train,reflective_lpips,lower,0.001706,-0.001706,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,test,mean_reflection_consistency,lower,-0.004918,0.004918,RC,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,test,full_psnr,higher,-0.421593,-0.421593,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,test,full_ssim,higher,4.5e-05,4.5e-05,RC,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,test,full_lpips,lower,0.001538,-0.001538,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,test,reflective_psnr,higher,-0.655782,-0.655782,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,test,reflective_ssim,higher,-0.000993,-0.000993,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,luyu,test,reflective_lpips,lower,0.002417,-0.002417,base,"train: worsened=reflective_region_psnr, full_psnr, full_ssim, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_region_psnr, full_psnr, full_lpips, reflective_psnr, reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,potion,train,mean_reflection_consistency,lower,-0.005238,0.005238,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,train,full_psnr,higher,0.199741,0.199741,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,train,full_ssim,higher,0.000598,0.000598,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,train,full_lpips,lower,-0.000986,0.000986,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,train,reflective_psnr,higher,0.119162,0.119162,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,train,reflective_ssim,higher,0.000105,0.000105,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,train,reflective_lpips,lower,-0.000717,0.000717,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,test,mean_reflection_consistency,lower,-0.002452,0.002452,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,test,full_psnr,higher,0.141682,0.141682,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,test,full_ssim,higher,0.001039,0.001039,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,test,full_lpips,lower,-0.001867,0.001867,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,test,reflective_psnr,higher,0.173639,0.173639,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,test,reflective_ssim,higher,0.000319,0.000319,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,potion,test,reflective_lpips,lower,-0.000216,0.000216,RC,train: worsened=none; test: worsened=none
glossy_synthetic,Glossy-Syn.,tbell,train,mean_reflection_consistency,lower,-0.054509,0.054509,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,train,full_psnr,higher,0.081953,0.081953,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,train,full_ssim,higher,0.000375,0.000375,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,train,full_lpips,lower,-0.000949,0.000949,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,train,reflective_psnr,higher,-0.134406,-0.134406,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,train,reflective_ssim,higher,-0.000311,-0.000311,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,train,reflective_lpips,lower,0.000303,-0.000303,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,test,mean_reflection_consistency,lower,-0.056501,0.056501,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,test,full_psnr,higher,0.239414,0.239414,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,test,full_ssim,higher,0.000805,0.000805,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,test,full_lpips,lower,-0.001087,0.001087,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,test,reflective_psnr,higher,0.027397,0.027397,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,test,reflective_ssim,higher,-0.000241,-0.000241,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,tbell,test,reflective_lpips,lower,4.9e-05,-4.9e-05,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_ssim, reflective_lpips; test: worsened=reflective_ssim, reflective_lpips"
glossy_synthetic,Glossy-Syn.,teapot,train,mean_reflection_consistency,lower,-0.040824,0.040824,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,train,full_psnr,higher,0.145168,0.145168,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,train,full_ssim,higher,0.000915,0.000915,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,train,full_lpips,lower,-0.000233,0.000233,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,train,reflective_psnr,higher,-0.034621,-0.034621,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,train,reflective_ssim,higher,0.000203,0.000203,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,train,reflective_lpips,lower,0.000167,-0.000167,base,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,test,mean_reflection_consistency,lower,-0.0435,0.0435,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,test,full_psnr,higher,0.168538,0.168538,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,test,full_ssim,higher,0.001869,0.001869,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,test,full_lpips,lower,-0.001014,0.001014,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,test,reflective_psnr,higher,0.007282,0.007282,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,test,reflective_ssim,higher,0.000336,0.000336,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
glossy_synthetic,Glossy-Syn.,teapot,test,reflective_lpips,lower,-0.000844,0.000844,RC,"train: worsened=reflective_region_psnr, reflective_psnr, reflective_lpips; test: worsened=none"
