dataset,split,scene,variant,mean_reflection_consistency,reflective_region_psnr,full_psnr,full_ssim,full_lpips,reflective_psnr,reflective_ssim,reflective_lpips,valid_pair_count,num_pairs,num_images,notes
glossy_synthetic,test,luyu,wo_ref,0.1295338213443756,23.29527187347412,29.47066342830658,0.9482258781790732,0.0372335811844095,31.42476427555084,0.9692122228443624,0.0244530991185456,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,luyu,wo_conf,0.1201612651348114,22.987455940246583,29.301379561424252,0.9474608153104782,0.0384625310543924,31.102599024772644,0.9676886014640332,0.0262510775355622,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,luyu,rough_only,0.1268406495451927,23.070027923583982,29.3167017698288,0.9471549428999424,0.0384924695827066,31.206926226615906,0.9683474078774452,0.0256731513654813,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,potion,base,0.0858457002788782,27.773388862609863,32.73419630527496,0.9625495113432408,0.0588522602338343,34.02612376213074,0.9720447063446044,0.0395058401627466,10.0,NA,NA,missing entries are NA and excluded from averages
glossy_synthetic,test,potion,rc,0.08339374512434,28.10766887664795,32.87587833404541,0.9635882936418056,0.0569856108631938,34.19976258277893,0.9723633788526058,0.0392893520183861,10.0,NA,NA,missing entries are NA and excluded from averages
glossy_synthetic,test,potion,wo_ref,0.0851301420480012,27.63684673309326,32.6298588514328,0.962023414671421,0.0590314082801342,33.807382225990295,0.9710056222975254,0.0393853562418371,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,potion,wo_conf,0.0783917885273695,27.70726585388184,32.64493119716644,0.9612923823297024,0.0612347039859741,33.85101044178009,0.970986545085907,0.0415460877120494,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,potion,rough_only,0.0853285644203424,27.662607955932614,32.74109601974487,0.9621234461665154,0.0601726914756,33.911728858947754,0.9716345518827438,0.0394600396975874,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,tbell,base,0.3169427782297134,25.76476020812988,30.423270106315613,0.9641860984265804,0.0423441501334309,30.948215126991272,0.9675749987363816,0.0350554075557738,10.0,NA,NA,missing entries are NA and excluded from averages
glossy_synthetic,test,tbell,rc,0.2604417517781258,25.88907070159912,30.662683725357056,0.964991107583046,0.0412571588531136,30.975611805915836,0.967334058135748,0.0351045749848708,10.0,NA,NA,missing entries are NA and excluded from averages
glossy_synthetic,test,tbell,wo_ref,0.3090794920921326,25.925282859802245,30.67112278938293,0.9641624055802822,0.0432726014405489,31.150426983833317,0.9670906402170658,0.0360396899050101,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,tbell,wo_conf,0.2782286584377288,25.87096767425537,30.59528350830078,0.9648824259638786,0.0412438341882079,30.98583495616913,0.9678497165441512,0.0338687777984887,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,tbell,rough_only,0.3186626702547073,25.775622177124024,30.67210412025452,0.9646560847759248,0.0421135777141898,30.96902620792389,0.9671381674706936,0.0351635989500209,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,teapot,base,0.2959328785538673,20.463845634460448,26.58281433582306,0.9448713436722757,0.0511018079705536,27.20156443119049,0.9512129202485085,0.0438581835478544,10.0,NA,NA,missing entries are NA and excluded from averages
glossy_synthetic,test,teapot,rc,0.2524333536624908,20.661319732666016,26.751352787017822,0.9467399902641772,0.0500873576384037,27.20884656906128,0.951549157500267,0.0430140802636742,10.0,NA,NA,missing entries are NA and excluded from averages
glossy_synthetic,test,teapot,wo_ref,0.2975952297449112,20.604636192321777,26.75736463069916,0.9463091604411602,0.0496351581532508,27.44669091701508,0.9529455937445164,0.042050453601405,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,teapot,wo_conf,0.2744048878550529,20.54795684814453,26.50543546676636,0.944457359611988,0.0516890345606952,27.287578344345093,0.9514516703784466,0.0442615810316056,10.0,10.0,16.0,missing entries are NA and excluded from averages
glossy_synthetic,test,teapot,rough_only,0.3004218071699142,20.39924659729004,26.576650261878967,0.9443917833268642,0.0521035690326243,27.080671072006226,0.9500642381608486,0.0452048419974744,10.0,10.0,16.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,ball,base,0.1712649494409561,37.80105285644531,40.85372295379639,0.9917829132080078,0.0318296349048614,41.106985206604,0.9923985570669174,0.0228039968013763,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,ball,rc,0.1663990885019302,38.0914852142334,40.98823234558105,0.99187539935112,0.0314202127419412,41.21255100250245,0.9922647655010224,0.0255917888786643,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,ball,wo_ref,0.1700018443167209,37.65805702209472,40.64434589385986,0.9916635847091676,0.0322284650057554,40.86597549438476,0.9920967197418212,0.0256662590336054,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,ball,wo_conf,0.1672966547310352,37.18550491333008,40.4266792678833,0.9917367428541184,0.0323078977502882,40.71862602233887,0.9925452488660812,0.0220677410438656,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,ball,rough_only,0.169089861959219,38.079153060913086,40.90653297424316,0.9917780125141143,0.0320588070526719,41.13626712799072,0.9921992123126984,0.0250911054667085,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,car,base,0.3124761778861284,31.03232326507568,36.740454483032224,0.985656060576439,0.0090611342014744,38.13613090515137,0.9891319018602373,0.005930654965341,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,car,rc,0.1426708940416574,30.994008827209477,36.506158142089845,0.985535243153572,0.0090828548045828,37.908733406066894,0.9888956397771836,0.0063235793309286,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,car,wo_ref,0.3498593010008335,31.029361152648924,36.85416862487793,0.9858781731128692,0.0087959435395896,38.34574028015137,0.989543439745903,0.0056727218278683,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,car,wo_conf,0.1872521694749593,30.91968936920166,36.74820766448975,0.985584386587143,0.0089572398038581,38.19850826263428,0.989311665892601,0.0056999484379775,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,car,rough_only,0.329224394261837,31.09470157623291,36.83535648345947,0.9856621325016022,0.0089817107003182,37.97784103393555,0.9888836109638214,0.0063340073521248,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,coffee,base,0.0538857832551002,35.920494079589844,39.01282356262207,0.9834073233604432,0.0344631484150886,42.35140979766846,0.9916090375185012,0.0098210799996741,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,coffee,rc,0.0222299552522599,35.814023399353026,38.845851249694825,0.9832272011041642,0.0353838243335485,41.19879467010498,0.9904482960700988,0.0110690743150189,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,coffee,wo_ref,0.0507707157172262,36.59847717285156,38.89383190155029,0.9832212567329408,0.0347800683043897,42.65813148498536,0.9913387393951416,0.0100726486323401,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,coffee,wo_conf,0.0284632290247827,36.55188903808594,39.01072010040284,0.9833093690872192,0.0345479083806276,42.57434902191162,0.9913648015260696,0.0100301041221246,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,coffee,rough_only,0.0530368885025382,35.97505683898926,39.12667953491211,0.9836577814817428,0.0340741444937884,42.25932460784912,0.991818020939827,0.0093772396724671,10.0,10.0,100.0,missing entries are NA and excluded from averages
